request_id,op,filename,bytes,rounds,forfeited_bytes,arrival_ns,start_ns,finish_ns
1,PUT,large.txt,153613,1,0,1067074972754,1067075087053,1067085074103
2,PUT,medium.txt,30774,1,0,1067085839626,1067085948977,1067086995201
3,PUT,small.txt,1044,1,0,1067087501328,1067087582838,1067087824569
5,GET,small.txt,1044,1,0,1067088619637,1067088670342,1067088986373
6,PUT,medium.txt,30774,1,0,1067088745110,1067088759671,1067089071846
7,GET,small.txt,1044,1,0,1067088913782,1067088962146,1067089222215
9,PUT,small.txt,1044,1,0,1067089073780,1067089087889,1067089924463
4,GET,large.txt,153613,1,0,1067088495875,1067088545680,1067090233383
12,GET,small.txt,1044,1,0,1067089290565,1067089941856,1067090272886
10,GET,medium.txt,30774,1,0,1067089093613,1067089234675,1067090363862
13,PUT,small.txt,1044,1,0,1067089349286,1067090241455,1067090486605
17,GET,small.txt,1044,1,0,1067090444181,1067090500779,1067090704972
8,GET,medium.txt,30774,1,0,1067088958553,1067089004622,1067090730806
14,PUT,large.txt,153613,1,0,1067089576838,1067090373384,1067091344541
19,GET,small.txt,1044,1,0,1067090929365,1067091368191,1067091513602
21,PUT,medium.txt,30774,1,0,1067091381742,1067091526379,1067091846379
22,GET,small.txt,1044,1,0,1067091768989,1067091860779,1067092114564
23,GET,small.txt,1044,1,0,1067091865511,1067092126948,1067092524373
18,GET,medium.txt,30774,1,0,1067090642458,1067090776354,1067093106477
25,GET,medium.txt,30774,1,0,1067092672866,1067093116123,1067095182774
16,GET,medium.txt,30774,1,0,1067090430290,1067090757861,1067095947240
11,GET,medium.txt,30774,1,0,1067089113055,1067090320892,1067096186549
15,GET,large.txt,153613,1,0,1067090120555,1067095192302,1067097338584
26,PUT,small.txt,1044,1,0,1067095897538,1067095963963,1067097540794
28,PUT,small.txt,1044,1,0,1067096309189,1067097403524,1067097903882
29,PUT,medium.txt,30774,1,0,1067096420230,1067097579741,1067098400850
30,PUT,small.txt,1044,1,0,1067097828985,1067097921003,1067098448158
33,PUT,medium.txt,30774,1,0,1067098392842,1067098479439,1067099222344
24,GET,medium.txt,30774,1,0,1067092065246,1067092537742,1067099314206
32,PUT,small.txt,1044,1,0,1067098030738,1067098453971,1067099622033
35,PUT,small.txt,1044,1,0,1067099198499,1067099252067,1067100231512
34,PUT,medium.txt,30774,1,0,1067098435428,1067099333196,1067100237806
20,PUT,large.txt,153613,1,0,1067090956696,1067099653311,1067100927203
36,PUT,medium.txt,30774,1,0,1067099660239,1067100302172,1067101103380
40,PUT,small.txt,1044,1,0,1067100308500,1067100352141,1067101396196
41,GET,small.txt,1044,1,0,1067101251795,1067101423451,1067101599338
37,PUT,medium.txt,30774,1,0,1067099786598,1067101037347,1067101624039
38,PUT,medium.txt,30774,1,0,1067100069220,1067101118484,1067101680347
44,PUT,small.txt,1044,1,0,1067101655247,1067101702408,1067101951204
27,GET,medium.txt,30774,1,0,1067095953376,1067096256640,1067102204317
31,PUT,large.txt,153613,1,0,1067097947462,1067101647060,1067102366434
47,GET,small.txt,1044,1,0,1067102135267,1067102240609,1067102501869
43,PUT,large.txt,153613,1,0,1067101503428,1067102443836,1067103277274
45,GET,medium.txt,30774,1,0,1067101716722,1067101981810,1067103533949
48,PUT,small.txt,1044,1,0,1067102759518,1067103292007,1067103798674
50,GET,small.txt,1044,1,0,1067103595244,1067103844105,1067104234465
51,GET,small.txt,1044,1,0,1067103834039,1067104256901,1067104471974
52,PUT,small.txt,1044,1,0,1067104275617,1067104484076,1067104698942
39,GET,medium.txt,30774,1,0,1067100296567,1067101612210,1067105859006
49,GET,large.txt,153613,1,0,1067102765107,1067104719006,1067106203230
46,GET,large.txt,153613,1,0,1067101953382,1067103543083,1067106969646
57,PUT,medium.txt,30774,1,0,1067106007883,1067106979534,1067107408038
42,GET,large.txt,153613,1,0,1067101496926,1067102513360,1067107744754
53,PUT,large.txt,153613,1,0,1067104430240,1067107565928,1067108466987
59,PUT,small.txt,1044,1,0,1067107578598,1067107812911,1067108792034
60,PUT,small.txt,1044,1,0,1067107927862,1067108482898,1067108977251
54,GET,medium.txt,30774,1,0,1067104825932,1067105926945,1067109494086
64,GET,small.txt,1044,1,0,1067109154570,1067109502651,1067109764968
55,GET,medium.txt,30774,1,0,1067104874370,1067106248793,1067110066407
56,GET,large.txt,153613,1,0,1067104901194,1067108809322,1067110145718
65,PUT,small.txt,1044,1,0,1067109942007,1067110118753,1067110338745
63,PUT,medium.txt,30774,1,0,1067109123952,1067109788646,1067110500336
66,GET,small.txt,1044,1,0,1067110262292,1067110459233,1067110640676
58,GET,large.txt,153613,1,0,1067107246185,1067108990153,1067111283348
67,PUT,small.txt,1044,1,0,1067110430750,1067110512904,1067111590649
68,PUT,medium.txt,30774,1,0,1067110516914,1067110687119,1067111935543
62,PUT,large.txt,153613,1,0,1067109064413,1067111951831,1067112986564
69,PUT,small.txt,1044,1,0,1067110716393,1067111347020,1067113244279
72,PUT,medium.txt,30774,1,0,1067112250633,1067113006799,1067113935792
76,GET,small.txt,1044,1,0,1067113445983,1067113955309,1067114170902
61,GET,large.txt,153613,1,0,1067108664458,1067110154604,1067114637638
71,PUT,large.txt,153613,1,0,1067111982406,1067114186302,1067115007676
70,GET,medium.txt,30774,1,0,1067110831051,1067111612821,1067115830025
74,PUT,large.txt,153613,1,0,1067113029479,1067114780024,1067116333275
73,PUT,medium.txt,30774,1,0,1067112337916,1067113259563,1067116606672
80,PUT,small.txt,1044,1,0,1067116100667,1067116351957,1067116694540
75,GET,large.txt,153613,1,0,1067113254236,1067115026092,1067117421523
77,PUT,large.txt,153613,1,0,1067114204631,1067116636282,1067117585476
78,GET,medium.txt,30774,1,0,1067115945908,1067116065585,1067118234486
79,GET,large.txt,153613,1,0,1067116074339,1067116707311,1067118487101
82,GET,medium.txt,30774,1,0,1067116831162,1067117485839,1067118704567
81,PUT,large.txt,153613,1,0,1067116578851,1067117600680,1067118739069
83,PUT,small.txt,1044,1,0,1067118710199,1067118714786,1067118937205
85,GET,small.txt,1044,1,0,1067118888457,1067118950093,1067119289344
88,PUT,small.txt,1044,1,0,1067119416243,1067119616831,1067119921273
91,PUT,small.txt,1044,1,0,1067119472549,1067119956345,1067120332571
92,PUT,small.txt,1044,1,0,1067119538271,1067120357781,1067120823509
87,GET,large.txt,153613,1,0,1067119305045,1067119341301,1067121109928
89,GET,small.txt,1044,1,0,1067119423028,1067120841064,1067121110618
94,PUT,medium.txt,30774,1,0,1067120643638,1067121127120,1067121598704
96,GET,medium.txt,30774,1,0,1067121334720,1067121613709,1067122812557
95,GET,medium.txt,30774,1,0,1067121086464,1067121165873,1067122818209
84,GET,large.txt,153613,1,0,1067118774376,1067119307717,1067123165049
97,PUT,small.txt,1044,1,0,1067121614541,1067122824619,1067123244858
99,PUT,medium.txt,30774,1,0,1067123129957,1067123217724,1067123690240
86,GET,medium.txt,30774,1,0,1067119125956,1067119206174,1067123865474
100,GET,small.txt,1044,1,0,1067123373274,1067123706834,1067123961919
93,GET,large.txt,153613,1,0,1067120380184,1067123258489,1067124559322
101,PUT,small.txt,1044,1,0,1067124229239,1067124346258,1067124750919
102,PUT,medium.txt,30774,1,0,1067124283487,1067124572239,1067125111989
98,GET,large.txt,153613,1,0,1067121938892,1067123915191,1067125319968
103,PUT,medium.txt,30774,1,0,1067124330768,1067124769227,1067125447741
105,PUT,medium.txt,30774,1,0,1067124403749,1067125331837,1067125791230
