request_id,op,filename,bytes,rounds,forfeited_bytes,arrival_ns,start_ns,finish_ns
1,PUT,large.txt,153613,1,0,1070157399904,1070157482877,1070158220258
2,PUT,medium.txt,30774,1,0,1070158932838,1070159056009,1070159495500
3,PUT,small.txt,1044,1,0,1070159882934,1070159966220,1070161023685
4,GET,small.txt,1044,1,0,1070162235623,1070162369183,1070163427936
5,PUT,large.txt,153613,1,0,1070162328122,1070163463991,1070165295209
6,PUT,medium.txt,30774,1,0,1070162658592,1070165339961,1070165847440
7,PUT,large.txt,153613,1,0,1070162782806,1070165873195,1070167338809
9,PUT,medium.txt,30774,1,0,1070163568844,1070167392557,1070168211646
8,GET,large.txt,153613,1,0,1070163564561,1070168231781,1070170497017
10,PUT,small.txt,1044,1,0,1070163623229,1070170597828,1070171134207
11,PUT,small.txt,1044,1,0,1070163743164,1070171217678,1070171578184
12,PUT,large.txt,153613,1,0,1070165522948,1070171597898,1070172728504
13,GET,medium.txt,30774,1,0,1070165738343,1070172751496,1070177893454
14,GET,small.txt,1044,1,0,1070166254722,1070178000476,1070178259605
15,GET,medium.txt,30774,1,0,1070167901911,1070178300441,1070182585649
16,PUT,small.txt,1044,1,0,1070168675747,1070182672102,1070183001152
17,GET,medium.txt,30774,1,0,1070171185323,1070183021631,1070189449822
18,PUT,small.txt,1044,1,0,1070171440625,1070189492648,1070189871785
19,GET,medium.txt,30774,1,0,1070171881725,1070189918808,1070194707440
20,PUT,medium.txt,30774,1,0,1070173412334,1070194807090,1070195313735
21,GET,medium.txt,30774,1,0,1070178245189,1070195337355,1070201078671
22,GET,large.txt,153613,1,0,1070178484033,1070201184359,1070202165542
23,GET,medium.txt,30774,1,0,1070182914317,1070202173277,1070207932711
24,GET,small.txt,1044,1,0,1070183514132,1070208061345,1070208347523
25,PUT,small.txt,1044,1,0,1070189753773,1070208387156,1070208678118
26,PUT,small.txt,1044,1,0,1070190089832,1070208694805,1070209067552
27,PUT,medium.txt,30774,1,0,1070195146827,1070209084611,1070209380529
28,PUT,large.txt,153613,1,0,1070195793576,1070209397418,1070209956129
29,PUT,small.txt,1044,1,0,1070201386189,1070209973345,1070210374536
30,PUT,large.txt,153613,1,0,1070202663989,1070210394640,1070211114048
31,PUT,small.txt,1044,1,0,1070208350143,1070211134322,1070211457877
32,PUT,small.txt,1044,1,0,1070208580981,1070211477923,1070212054523
33,PUT,small.txt,1044,1,0,1070208952223,1070212098119,1070212432684
34,GET,large.txt,153613,1,0,1070209283055,1070212494061,1070217879954
35,GET,large.txt,153613,1,0,1070209564683,1070217911992,1070223301558
36,PUT,medium.txt,30774,1,0,1070210283056,1070223390390,1070223741361
37,PUT,large.txt,153613,1,0,1070210676782,1070223758745,1070224362814
38,GET,medium.txt,30774,1,0,1070211436562,1070224379588,1070229922689
39,GET,large.txt,153613,1,0,1070211857930,1070230005331,1070237239954
40,PUT,small.txt,1044,1,0,1070212441733,1070237284793,1070237580377
41,GET,small.txt,1044,1,0,1070212595819,1070237594780,1070237954491
42,GET,large.txt,153613,1,0,1070218125740,1070238002054,1070244965465
43,PUT,small.txt,1044,1,0,1070223581414,1070245054997,1070245327522
44,GET,medium.txt,30774,1,0,1070223991432,1070245343292,1070249649363
45,GET,large.txt,153613,1,0,1070224642188,1070249673279,1070255405863
46,GET,medium.txt,30774,1,0,1070230189362,1070255447157,1070259874338
47,GET,medium.txt,30774,1,0,1070237551035,1070259918064,1070263819409
48,GET,small.txt,1044,1,0,1070237807764,1070263845617,1070264103552
49,GET,small.txt,1044,1,0,1070238115078,1070264113961,1070264428948
50,PUT,small.txt,1044,1,0,1070245255174,1070264503975,1070264790056
51,PUT,medium.txt,30774,1,0,1070245574743,1070264804104,1070265076122
52,PUT,large.txt,153613,1,0,1070250053601,1070265092631,1070265652627
53,GET,large.txt,153613,1,0,1070255765127,1070265671680,1070271341458
54,PUT,large.txt,153613,1,0,1070260256209,1070271399860,1070272362171
55,GET,large.txt,153613,1,0,1070264414720,1070272381555,1070279789748
56,GET,large.txt,153613,1,0,1070264448299,1070279851128,1070280930517
57,GET,large.txt,153613,1,0,1070264651404,1070280943813,1070287520755
58,GET,large.txt,153613,1,0,1070264984670,1070287564417,1070293571128
59,PUT,small.txt,1044,1,0,1070265309967,1070293658156,1070293946426
60,GET,large.txt,153613,1,0,1070265984720,1070293961026,1070299779123
61,GET,large.txt,153613,1,0,1070271739678,1070299810214,1070305741789
62,GET,medium.txt,30774,1,0,1070272775577,1070305842201,1070311505050
63,PUT,large.txt,153613,1,0,1070280318934,1070311525111,1070312259655
64,PUT,medium.txt,30774,1,0,1070281458768,1070312276224,1070312560640
65,PUT,large.txt,153613,1,0,1070287882598,1070312574737,1070313179473
66,PUT,medium.txt,30774,1,0,1070293851925,1070313202632,1070313563695
67,PUT,large.txt,153613,1,0,1070294263197,1070313581949,1070314165239
68,PUT,medium.txt,30774,1,0,1070300026445,1070314184808,1070314478390
69,PUT,small.txt,1044,1,0,1070306028715,1070314496752,1070314716799
70,GET,large.txt,153613,1,0,1070311787549,1070314731043,1070321305375
71,PUT,medium.txt,30774,1,0,1070312501042,1070321408682,1070321703350
72,GET,small.txt,1044,1,0,1070312751069,1070321718823,1070321968720
73,GET,medium.txt,30774,1,0,1070313356739,1070322030952,1070327516896
74,GET,medium.txt,30774,1,0,1070313767948,1070327587754,1070332099040
75,PUT,small.txt,1044,1,0,1070314418643,1070332206916,1070332592683
76,GET,medium.txt,30774,1,0,1070314718556,1070332616175,1070338876457
77,PUT,large.txt,153613,1,0,1070315384612,1070338966792,1070339746320
78,PUT,medium.txt,30774,1,0,1070321615607,1070339764545,1070340089494
79,PUT,large.txt,153613,1,0,1070321969711,1070340109031,1070340671508
80,GET,small.txt,1044,1,0,1070322148587,1070340688890,1070340871478
81,GET,small.txt,1044,1,0,1070327826374,1070340884068,1070341167139
82,GET,medium.txt,30774,1,0,1070332483465,1070341211153,1070347132434
83,PUT,medium.txt,30774,1,0,1070332906774,1070347216438,1070348310340
84,PUT,medium.txt,30774,1,0,1070339179508,1070348339383,1070348757935
85,GET,small.txt,1044,1,0,1070340047837,1070348776634,1070349613674
86,GET,large.txt,153613,1,0,1070340323195,1070349631807,1070357267781
