request_id,op,filename,bytes,rounds,forfeited_bytes,arrival_ns,start_ns,finish_ns
1,PUT,large.txt,153613,19,0,967225878898,967226009672,967228027755
2,PUT,medium.txt,30774,4,0,967228945733,967229025952,967229743199
3,PUT,small.txt,1044,1,0,967230372356,967230485411,967231042006
5,PUT,small.txt,1044,1,0,967232567756,967232650899,967232978202
7,PUT,small.txt,1044,1,0,967232728514,967232835402,967233343328
9,PUT,small.txt,1044,1,0,967232937993,967233003282,967233749615
4,PUT,medium.txt,30774,4,0,967232375040,967232436142,967233922037
10,PUT,medium.txt,30774,4,0,967232992259,967233017951,967234190502
6,PUT,medium.txt,30774,4,0,967232605002,967232754146,967234429357
8,PUT,medium.txt,30774,4,0,967232776491,967232840287,967234648328
13,PUT,medium.txt,30774,4,0,967234233317,967234449278,967235794094
19,PUT,medium.txt,30774,4,0,967236148933,967236793067,967237317094
12,PUT,large.txt,153613,19,0,967233783376,967234211847,967238407044
14,PUT,large.txt,153613,19,0,967234265561,967234509684,967239250099
20,PUT,medium.txt,30774,4,0,967237653152,967238291958,967240251037
18,PUT,large.txt,153613,19,0,967235125551,967235320693,967240769604
21,GET,medium.txt,30774,4,0,967238687963,967238846207,967242368171
17,GET,medium.txt,30774,4,0,967235083634,967235208114,967242568616
15,GET,large.txt,153613,19,0,967234430524,967234668131,967242710252
16,GET,large.txt,153613,19,0,967234971546,967235074660,967242710312
11,GET,large.txt,153613,19,0,967233369550,967233945087,967242730635
23,GET,small.txt,1044,1,0,967242625431,967242715208,967242837441
26,PUT,small.txt,1044,1,0,967243195473,967243238933,967243801548
29,GET,small.txt,1044,1,0,967243421504,967243757475,967243868288
27,PUT,medium.txt,30774,4,0,967243249629,967243590984,967244463059
30,PUT,medium.txt,30774,4,0,967243496307,967243809404,967244948702
33,GET,small.txt,1044,1,0,967244838706,967245063367,967245160025
32,PUT,small.txt,1044,1,0,967244530469,967244628980,967245354122
22,GET,large.txt,153613,19,0,967241068082,967241402825,967245602850
28,GET,medium.txt,30774,4,0,967243268870,967243725303,967245728372
34,PUT,medium.txt,30774,4,0,967245095326,967245178705,967245811067
24,GET,large.txt,153613,19,0,967243017082,967243139213,967246343215
35,PUT,small.txt,1044,1,0,967245963068,967246014856,967246447455
38,PUT,small.txt,1044,1,0,967246294650,967246463222,967247000452
40,PUT,small.txt,1044,1,0,967247151339,967247295809,967247764380
41,GET,small.txt,1044,1,0,967247755698,967247802941,967248204867
37,PUT,medium.txt,30774,4,0,967246221773,967246325026,967248672555
36,GET,medium.txt,30774,4,0,967246214105,967246353828,967249690634
31,GET,large.txt,153613,19,0,967244050708,967244142540,967250013016
25,GET,large.txt,153613,19,0,967243030399,967243152556,967250308433
43,PUT,medium.txt,30774,4,0,967248500491,967249167872,967250480187
42,GET,medium.txt,30774,4,0,967247858199,967248189365,967251560879
44,GET,medium.txt,30774,4,0,967250078858,967250322259,967251780610
39,GET,large.txt,153613,19,0,967246659933,967247018185,967251960981
50,PUT,medium.txt,30774,4,0,967252399569,967252457356,967253042529
47,PUT,medium.txt,30774,4,0,967250966207,967251066582,967253916648
46,GET,medium.txt,30774,4,0,967250962039,967251131875,967254210732
45,GET,large.txt,153613,19,0,967250930485,967250992224,967254578730
