request_id,op,filename,bytes,rounds,forfeited_bytes,arrival_ns,start_ns,finish_ns
1,PUT,large.txt,153613,19,0,1057985030862,1057985156825,1057985847129
2,PUT,medium.txt,30774,4,0,1057986462430,1057986519374,1057986840067
3,PUT,small.txt,1044,1,0,1057987057059,1057987090934,1057987274140
6,PUT,small.txt,1044,1,0,1057987847077,1057989916251,1057990147169
8,GET,small.txt,1044,1,0,1057987906717,1057990448649,1057990565464
10,GET,small.txt,1044,1,0,1057988179967,1057990903647,1057991169862
12,PUT,small.txt,1044,1,0,1057990444596,1057994488623,1057994675129
13,GET,small.txt,1044,1,0,1057990785869,1057995658583,1057996037189
14,GET,small.txt,1044,1,0,1057991342130,1057996111294,1057996290578
15,GET,small.txt,1044,1,0,1057994847701,1057999757988,1057999917025
4,GET,medium.txt,30774,4,110,1057987664649,1057987730648,1058005630738
5,GET,medium.txt,30774,4,110,1057987762533,1057988863501,1058006378760
7,GET,medium.txt,30774,4,110,1057987879300,1057990164720,1058007288968
11,GET,medium.txt,30774,4,110,1057988216490,1057991198545,1058010365768
21,GET,small.txt,1044,1,0,1058007446599,1058012721446,1058012978835
16,GET,medium.txt,30774,4,110,1057996164289,1058001802315,1058017565539
17,GET,medium.txt,30774,4,110,1057996479554,1058002947940,1058017990171
24,GET,small.txt,1044,1,0,1058017780530,1058019926026,1058020200001
20,GET,medium.txt,30774,4,110,1058006563522,1058010591051,1058021717935
23,PUT,medium.txt,30774,4,0,1058013164602,1058016751099,1058023286197
27,PUT,small.txt,1044,1,0,1058021934177,1058023296274,1058023462550
9,GET,large.txt,153613,13,20289,1057988095347,1057990573710,1058029602950
28,PUT,medium.txt,30774,4,0,1058023468895,1058024966994,1058029851146
29,PUT,medium.txt,30774,4,0,1058023848992,1058025779237,1058030034633
31,PUT,small.txt,1044,1,0,1058030310235,1058033252421,1058033507610
33,PUT,small.txt,1044,1,0,1058033873871,1058036620152,1058036855131
30,GET,medium.txt,30774,4,110,1058029909560,1058032016612,1058039410940
22,GET,large.txt,153613,13,20289,1058010542145,1058015305900,1058039945236
