request_id,op,filename,bytes,rounds,forfeited_bytes,arrival_ns,start_ns,finish_ns
1,PUT,large.txt,153613,1,0,1030726957758,1030727020982,1030727589369
2,PUT,medium.txt,30774,1,0,1030730594948,1030730791281,1030732853782
3,PUT,small.txt,1044,1,0,1030733242312,1030733295705,1030733510724
4,PUT,small.txt,1044,1,0,1030734280775,1030734325348,1030735106355
8,GET,small.txt,1044,1,0,1030734496782,1030735266424,1030735562399
6,GET,medium.txt,30774,1,0,1030734392627,1030734463919,1030736305137
10,PUT,small.txt,1044,1,0,1030734611963,1030736336535,1030737737790
11,PUT,medium.txt,30774,1,0,1030734831449,1030737839840,1030739775335
12,GET,medium.txt,30774,1,0,1030736552734,1030739892847,1030742970733
13,GET,large.txt,153613,1,0,1030737433642,1030743365112,1030749997937
5,GET,large.txt,153613,1,0,1030734326539,1030734379902,1030750046675
9,GET,large.txt,153613,1,0,1030734553362,1030735674389,1030750400662
7,PUT,large.txt,153613,1,0,1030734438659,1030734490474,1030750835865
17,PUT,large.txt,153613,1,0,1030746399975,1030750853556,1030752265748
18,PUT,large.txt,153613,1,0,1030750902010,1030752285099,1030753324405
19,PUT,large.txt,153613,1,0,1030751512208,1030753353184,1030754473430
16,PUT,small.txt,1044,1,0,1030742479870,1030750435883,1030755844458
20,PUT,large.txt,153613,1,0,1030752249840,1030754578394,1030757851982
15,GET,large.txt,153613,1,0,1030741228253,1030750120302,1030758567797
14,PUT,large.txt,153613,1,0,1030737619383,1030750118276,1030758989846
24,PUT,medium.txt,30774,1,0,1030755379119,1030759200262,1030759722461
25,PUT,small.txt,1044,1,0,1030756119738,1030759744532,1030760457463
23,PUT,medium.txt,30774,1,0,1030753729747,1030758672050,1030760787213
22,PUT,large.txt,153613,1,0,1030752566124,1030757886000,1030761401394
28,GET,small.txt,1044,1,0,1030759569285,1030761419831,1030761603865
26,PUT,large.txt,153613,1,0,1030759180899,1030760480223,1030762256514
21,GET,large.txt,153613,1,0,1030752536660,1030756474718,1030762491648
27,PUT,large.txt,153613,1,0,1030759455382,1030760806563,1030764779076
29,PUT,small.txt,1044,1,0,1030760220022,1030761648031,1030765047620
32,GET,medium.txt,30774,1,0,1030761718098,1030764886681,1030766918392
34,GET,small.txt,1044,1,0,1030762703382,1030767036774,1030767546678
30,PUT,large.txt,153613,1,0,1030761184604,1030762283962,1030770639842
35,PUT,medium.txt,30774,1,0,1030765856990,1030767811530,1030773452278
36,GET,large.txt,153613,1,0,1030769583780,1030770762523,1030773582848
38,PUT,medium.txt,30774,1,0,1030772425524,1030774115774,1030781706280
39,GET,medium.txt,30774,1,0,1030772783669,1030781944722,1030786546789
40,GET,small.txt,1044,1,0,1030772794855,1030786578710,1030786916781
41,PUT,small.txt,1044,1,0,1030782395851,1030786942716,1030787367018
42,GET,small.txt,1044,1,0,1030782681352,1030787398637,1030787710754
33,GET,medium.txt,30774,1,0,1030762671925,1030765104008,1030791054328
37,GET,medium.txt,30774,1,0,1030770923265,1030773969940,1030797058865
45,GET,small.txt,1044,1,0,1030788104300,1030797676163,1030798435304
31,PUT,large.txt,153613,1,0,1030761267548,1030762552481,1030799272773
47,GET,medium.txt,30774,1,0,1030795652491,1030799469130,1030801892421
44,GET,large.txt,153613,1,0,1030788045730,1030791190223,1030803347739
43,PUT,large.txt,153613,1,0,1030784577482,1030787785230,1030807477051
50,GET,small.txt,1044,1,0,1030801747074,1030807746148,1030808452779
51,GET,small.txt,1044,1,0,1030804424809,1030808505237,1030810207009
48,PUT,small.txt,1044,1,0,1030796865644,1030801994615,1030816439486
53,PUT,small.txt,1044,1,0,1030809528970,1030816543826,1030822630505
54,PUT,small.txt,1044,1,0,1030811659905,1030822783710,1030824791280
55,PUT,large.txt,153613,1,0,1030812487371,1030824996338,1030831056344
46,GET,medium.txt,30774,1,0,1030791346622,1030798514555,1030835827503
52,GET,large.txt,153613,1,0,1030804587065,1030810374568,1030837423543
56,GET,large.txt,153613,1,0,1030816924392,1030836145697,1030838948126
59,GET,small.txt,1044,1,0,1030826564108,1030838968577,1030839405075
58,GET,large.txt,153613,1,0,1030824357296,1030837829619,1030841198696
60,GET,large.txt,153613,1,0,1030832662365,1030839420031,1030850800980
62,GET,small.txt,1044,1,0,1030839847799,1030851002249,1030851599590
