request_id,op,filename,bytes,rounds,forfeited_bytes,arrival_ns,start_ns,finish_ns
1,PUT,large.txt,153613,19,0,997836333819,997836471190,997838672743
2,PUT,medium.txt,30774,4,0,997839222096,997839270147,997839438617
3,PUT,small.txt,1044,1,0,997839581486,997839602925,997839787145
5,PUT,medium.txt,30774,4,0,997840212416,997840245468,997840606108
6,GET,small.txt,1044,1,0,997840431109,997840478631,997840732725
7,GET,small.txt,1044,1,0,997840827157,997840844688,997841162419
10,GET,small.txt,1044,1,0,997840987096,997841073307,997841200655
12,GET,small.txt,1044,1,0,997841303886,997841416033,997841538850
11,GET,small.txt,1044,1,0,997841298403,997841316611,997841655185
8,PUT,large.txt,153613,19,0,997840840065,997840969271,997842172312
14,PUT,medium.txt,30774,4,0,997841331610,997841562706,997842428074
16,PUT,medium.txt,30774,4,0,997841799338,997841815581,997842673325
19,PUT,small.txt,1044,1,0,997842634955,997842667780,997842781720
20,PUT,medium.txt,30774,4,0,997842832665,997842851447,997843123854
17,PUT,large.txt,153613,19,0,997841907790,997842211478,997843551901
13,PUT,large.txt,153613,19,0,997841331283,997841561957,997843964651
15,PUT,large.txt,153613,19,0,997841440555,997841666044,997844815896
23,PUT,small.txt,1044,1,0,997844219309,997844997449,997845651740
18,PUT,large.txt,153613,19,0,997842351666,997842461288,997846072553
21,GET,medium.txt,30774,4,110,997843277712,997843564568,997847138943
4,GET,large.txt,153613,13,20289,997840156433,997840190800,997847773858
9,GET,large.txt,153613,13,20289,997840940783,997840980297,997848579882
27,PUT,medium.txt,30774,4,0,997846327581,997846958327,997848583968
28,PUT,medium.txt,30774,4,0,997847608749,997847745637,997849119256
24,GET,medium.txt,30774,4,110,997844289486,997845011432,997849275138
25,GET,large.txt,153613,13,20289,997845150568,997846085790,997849842734
31,GET,small.txt,1044,1,0,997850026049,997850034616,997850282698
22,GET,medium.txt,30774,4,110,997843754009,997844063511,997850392742
30,PUT,large.txt,153613,19,0,997849968450,997849991549,997850830473
32,PUT,medium.txt,30774,4,0,997850429220,997850551874,997851166905
26,GET,medium.txt,30774,4,110,997845986817,997846343619,997851191412
34,PUT,medium.txt,30774,4,0,997850578712,997850949756,997851467839
35,PUT,small.txt,1044,1,0,997851079320,997851172298,997851511664
36,PUT,medium.txt,30774,4,0,997851371201,997851480244,997851723194
37,GET,small.txt,1044,1,0,997851408334,997851524756,997851868674
