request_id,op,filename,bytes,rounds,forfeited_bytes,arrival_ns,start_ns,finish_ns
1,PUT,large.txt,153613,1,0,1008040971230,1008041009996,1008041577896
2,PUT,medium.txt,30774,1,0,1008041911137,1008041947286,1008042207470
3,PUT,small.txt,1044,1,0,1008042410957,1008042450067,1008042594583
4,PUT,small.txt,1044,1,0,1008043064139,1008043146616,1008043438482
5,PUT,small.txt,1044,1,0,1008043240336,1008043460035,1008043639241
8,PUT,small.txt,1044,1,0,1008043387363,1008043648467,1008043904984
9,GET,small.txt,1044,1,0,1008043421492,1008043928535,1008044140987
13,GET,small.txt,1044,1,0,1008043848458,1008044587155,1008044667972
6,GET,medium.txt,30774,1,0,1008043299677,1008044690365,1008047410108
10,PUT,medium.txt,30774,1,0,1008043446103,1008047428295,1008047696948
17,GET,small.txt,1044,1,0,1008047592292,1008047710515,1008047916367
14,PUT,medium.txt,30774,1,0,1008044240462,1008047923816,1008048176916
16,GET,medium.txt,30774,1,0,1008044824343,1008048202808,1008051748791
19,PUT,medium.txt,30774,1,0,1008048091702,1008051790664,1008052052099
20,GET,medium.txt,30774,1,0,1008048281136,1008052081054,1008055203803
22,PUT,small.txt,1044,1,0,1008052212793,1008055225494,1008055417349
21,GET,medium.txt,30774,1,0,1008051918813,1008055426892,1008057904006
23,PUT,medium.txt,30774,1,0,1008055391362,1008057959682,1008058172695
25,PUT,small.txt,1044,1,0,1008058095277,1008058182145,1008058301896
26,GET,medium.txt,30774,1,0,1008058300767,1008058310391,1008061622295
27,PUT,medium.txt,30774,1,0,1008058427632,1008061638759,1008061822341
28,PUT,small.txt,1044,1,0,1008061743765,1008061830744,1008061951416
29,PUT,medium.txt,30774,1,0,1008061940713,1008061957969,1008062130446
30,PUT,medium.txt,30774,1,0,1008062057399,1008062138937,1008062315521
7,PUT,large.txt,153613,1,0,1008043339511,1008062323343,1008062765516
11,PUT,large.txt,153613,1,0,1008043530697,1008062778357,1008063235122
33,PUT,medium.txt,30774,1,0,1008063005168,1008063245030,1008063411056
12,PUT,large.txt,153613,1,0,1008043614159,1008063422061,1008063951636
34,GET,medium.txt,30774,1,0,1008063518021,1008063962017,1008066897419
35,PUT,medium.txt,30774,1,0,1008063581962,1008066916059,1008067083670
37,GET,medium.txt,30774,1,0,1008067019859,1008067091765,1008070125774
15,GET,large.txt,153613,1,0,1008044273921,1008070166059,1008073462872
18,PUT,large.txt,153613,1,0,1008047909597,1008073503184,1008074084047
40,GET,medium.txt,30774,1,0,1008073771747,1008074098670,1008076621633
41,PUT,small.txt,1044,1,0,1008074361020,1008076652761,1008076877298
42,GET,small.txt,1044,1,0,1008076828374,1008076894465,1008077182781
43,PUT,small.txt,1044,1,0,1008077107460,1008077221515,1008077512500
44,GET,small.txt,1044,1,0,1008077334612,1008077526801,1008077770842
45,GET,small.txt,1044,1,0,1008077722903,1008077816072,1008077985186
24,PUT,large.txt,153613,1,0,1008055685749,1008077991309,1008078445036
47,GET,small.txt,1044,1,0,1008078106713,1008078480246,1008078750011
48,GET,small.txt,1044,1,0,1008078670061,1008078792179,1008079041011
49,GET,small.txt,1044,1,0,1008078882038,1008079052918,1008079273991
50,PUT,small.txt,1044,1,0,1008079213485,1008079281302,1008079570870
51,PUT,small.txt,1044,1,0,1008079403712,1008079580818,1008079790507
31,GET,large.txt,153613,1,0,1008062251796,1008079800325,1008082830724
53,PUT,small.txt,1044,1,0,1008079928700,1008082878110,1008083058310
32,PUT,large.txt,153613,1,0,1008062525663,1008083066843,1008083448646
55,PUT,small.txt,1044,1,0,1008083203810,1008083458957,1008083611560
36,PUT,large.txt,153613,1,0,1008064285205,1008083620483,1008084720588
57,GET,medium.txt,30774,1,0,1008083742072,1008084737834,1008087279730
38,PUT,large.txt,153613,1,0,1008067235310,1008087314402,1008087864823
39,PUT,large.txt,153613,1,0,1008070277897,1008087877952,1008088877156
46,GET,large.txt,153613,1,0,1008077887238,1008088895351,1008092457612
61,GET,small.txt,1044,1,0,1008089070908,1008092507060,1008092646573
62,PUT,small.txt,1044,1,0,1008092616934,1008092652927,1008092792024
52,GET,large.txt,153613,1,0,1008079740590,1008092799563,1008096063386
64,GET,medium.txt,30774,1,0,1008092904722,1008096082303,1008098938209
65,GET,medium.txt,30774,1,0,1008096207104,1008098949069,1008101105918
54,GET,large.txt,153613,1,0,1008082984072,1008101124849,1008105105837
56,PUT,large.txt,153613,1,0,1008083611682,1008105176457,1008105799998
68,GET,medium.txt,30774,1,0,1008105325088,1008105812299,1008108695756
69,PUT,medium.txt,30774,1,0,1008106030660,1008108719157,1008108930085
70,PUT,medium.txt,30774,1,0,1008108867152,1008108938188,1008109163483
71,PUT,medium.txt,30774,1,0,1008109100635,1008109171586,1008109308142
72,GET,small.txt,1044,1,0,1008109273645,1008109315579,1008109513359
58,GET,large.txt,153613,1,0,1008084913327,1008109518885,1008112727475
74,PUT,small.txt,1044,1,0,1008109614248,1008112748699,1008112955486
75,GET,medium.txt,30774,1,0,1008112890189,1008112964461,1008115703470
76,PUT,medium.txt,30774,1,0,1008113126462,1008115734478,1008115935042
59,GET,large.txt,153613,1,0,1008087501124,1008115944324,1008119025294
60,PUT,large.txt,153613,1,0,1008088102479,1008119097949,1008119526501
79,PUT,small.txt,1044,1,0,1008119222440,1008119538605,1008119731507
63,GET,large.txt,153613,1,0,1008092745143,1008119742569,1008122880646
81,PUT,small.txt,1044,1,0,1008119865282,1008122902729,1008123162266
82,GET,medium.txt,30774,1,0,1008123044767,1008123196435,1008126678961
66,GET,large.txt,153613,1,0,1008099163265,1008126700631,1008129562328
67,PUT,large.txt,153613,1,0,1008101261950,1008129630198,1008130060786
73,GET,large.txt,153613,1,0,1008109419700,1008130073338,1008133651840
86,PUT,small.txt,1044,1,0,1008130249148,1008133680999,1008133939716
77,GET,large.txt,153613,1,0,1008115864504,1008133950472,1008136713546
78,PUT,large.txt,153613,1,0,1008116219896,1008136768129,1008137187579
89,PUT,medium.txt,30774,1,0,1008136908254,1008137210510,1008137391447
90,GET,medium.txt,30774,1,0,1008137362207,1008137402106,1008140413811
91,GET,small.txt,1044,1,0,1008137523991,1008140434568,1008140619562
80,PUT,large.txt,153613,1,0,1008119772880,1008140627355,1008141094296
93,PUT,small.txt,1044,1,0,1008140783627,1008141104608,1008141302865
94,PUT,small.txt,1044,1,0,1008141268268,1008141326200,1008141517582
95,PUT,small.txt,1044,1,0,1008141419823,1008141527648,1008141684943
96,PUT,small.txt,1044,1,0,1008141643790,1008141693513,1008141835285
83,GET,large.txt,153613,1,0,1008123293436,1008141843890,1008144982991
98,GET,small.txt,1044,1,0,1008141945576,1008145000987,1008145135839
84,GET,large.txt,153613,1,0,1008126822194,1008145141510,1008148507166
100,GET,small.txt,1044,1,0,1008145277532,1008148536743,1008148673115
99,PUT,medium.txt,30774,1,0,1008145194538,1008148680424,1008148959758
101,PUT,small.txt,1044,1,0,1008148781296,1008148975470,1008149226233
102,GET,medium.txt,30774,1,0,1008148806152,1008149242855,1008152090513
104,PUT,medium.txt,30774,1,0,1008149395875,1008152144906,1008152385934
85,GET,large.txt,153613,1,0,1008129767948,1008152396490,1008155383320
