request_id,op,filename,bytes,rounds,forfeited_bytes,arrival_ns,start_ns,finish_ns
1,PUT,large.txt,153613,19,0,1101562469446,1101562523888,1101562934926
2,PUT,medium.txt,30774,4,0,1101563185115,1101563212050,1101563415030
3,PUT,small.txt,1044,1,0,1101563601496,1101563630230,1101563838135
8,PUT,small.txt,1044,1,0,1101564704067,1101566488757,1101566708767
10,GET,small.txt,1044,1,0,1101564754223,1101566883212,1101567133318
4,PUT,medium.txt,30774,4,0,1101564266410,1101564295935,1101572954735
5,GET,medium.txt,30774,4,110,1101564422148,1101564479745,1101576677995
14,GET,small.txt,1044,1,0,1101573274861,1101576759803,1101577054699
9,PUT,medium.txt,30774,4,0,1101564731459,1101566723306,1101577335930
11,GET,medium.txt,30774,4,110,1101564799257,1101567169736,1101579273252
16,GET,small.txt,1044,1,0,1101577270802,1101581347180,1101581668871
12,GET,medium.txt,30774,4,110,1101566896056,1101569642407,1101582946819
15,GET,medium.txt,30774,4,110,1101576988404,1101579306802,1101594422607
18,GET,medium.txt,30774,4,110,1101579447403,1101583020394,1101596407698
20,GET,medium.txt,30774,4,110,1101583106940,1101585943305,1101598993971
23,GET,small.txt,1044,1,0,1101599195407,1101599336532,1101599459499
22,PUT,medium.txt,30774,4,0,1101596601564,1101599004790,1101601822304
7,GET,large.txt,153613,13,20289,1101564655901,1101565977903,1101602362573
25,PUT,small.txt,1044,1,0,1101601994408,1101604431061,1101604647288
26,PUT,small.txt,1044,1,0,1101602538676,1101604678761,1101610328264
28,PUT,small.txt,1044,1,0,1101610561992,1101613348157,1101613541950
17,GET,large.txt,153613,13,20289,1101577542832,1101581683299,1101616726823
27,GET,medium.txt,30774,4,110,1101604854991,1101610479316,1101618214590
6,PUT,large.txt,153613,19,0,1101564597338,1101565788320,1101618587241
31,GET,small.txt,1044,1,0,1101618389386,1101618963997,1101619077271
29,PUT,medium.txt,30774,4,0,1101613772475,1101614772504,1101620622427
13,PUT,large.txt,153613,19,0,1101567407528,1101570518262,1101621060555
30,PUT,medium.txt,30774,4,0,1101616902101,1101618598295,1101622047286
35,GET,small.txt,1044,1,0,1101621256321,1101622062463,1101622361022
21,GET,large.txt,153613,13,20289,1101594653420,1101597705053,1101623589079
36,GET,small.txt,1044,1,0,1101622211390,1101623940512,1101624161535
39,PUT,small.txt,1044,1,0,1101624354069,1101625170695,1101625510739
19,PUT,large.txt,153613,19,0,1101581963129,1101585679460,1101626726146
40,PUT,small.txt,1044,1,0,1101625737996,1101627463873,1101627653550
41,PUT,small.txt,1044,1,0,1101626958687,1101627733174,1101627913903
37,PUT,medium.txt,30774,4,0,1101622635901,1101624831907,1101628085255
38,PUT,medium.txt,30774,4,0,1101624125052,1101625044573,1101628813833
